id_cliente,ind_empleado,pais_residencia,sexo,fecha_alta,conyuemp,canal_entrada,indfall,aparece_en_train,aparece_en_test
1171803,N,ES,V,2013-09-02,,KFC,N,0,1
1171805,N,ES,V,2013-09-02,,KFC,N,0,1
1171808,N,ES,H,2013-09-02,,KAT,N,0,1
1171809,N,ES,V,2013-09-02,,KFC,N,0,1
1171810,N,ES,V,2013-09-02,,KAT,N,0,1
1171812,N,ES,H,2013-09-02,,KFC,N,0,1
1171813,N,ES,V,2013-09-02,,KFC,N,0,1
1171814,N,ES,H,2013-09-02,,KFC,N,0,1
1171816,N,ES,V,2013-09-02,,KAT,N,0,1
1171817,N,ES,H,2013-09-02,,KFC,N,0,1
1171818,N,ES,V,2013-09-02,,KFC,N,0,1
1171819,N,ES,H,2013-09-02,,KAT,N,0,1
1171820,N,ES,H,2013-09-02,,KFC,N,0,1
1171821,N,ES,V,2013-09-02,,KFC,N,0,1
1171823,N,ES,V,2013-09-02,,KFC,N,0,1
1171826,N,ES,H,2013-09-02,,KAT,N,0,1
1171828,N,ES,H,2013-09-02,,KFC,N,0,1
1171829,N,ES,H,2013-09-02,,KFC,N,0,1
1171830,N,ES,H,2013-09-02,,KFC,N,0,1
1171832,N,ES,V,2013-09-02,,KHE,N,0,1
1171834,N,ES,H,2013-09-02,,KAT,N,0,1
1171836,N,ES,H,2013-09-02,,KFA,N,0,1
1171837,N,ES,V,2013-09-02,,KAT,N,0,1
1171841,N,ES,V,2013-09-02,,KAT,N,0,1
1171842,N,ES,H,2013-09-02,,KAT,N,0,1
1171844,N,ES,H,2013-09-02,,KFC,N,0,1
1171845,N,ES,H,2013-09-03,,KHE,N,0,1
1171846,N,ES,V,2013-09-03,,KHE,N,0,1
1171847,N,ES,H,2013-09-03,,KHE,N,0,1
1171848,N,ES,H,2013-09-03,,KHE,N,0,1
1171849,N,ES,V,2013-09-03,,KHE,N,0,1
1171850,N,ES,V,2013-09-03,,KHE,N,0,1
1171851,N,ES,H,2013-09-03,,KHE,N,0,1
1171853,N,ES,H,2013-09-03,,KHE,N,0,1
1171855,N,ES,H,2013-09-03,,KHE,N,0,1
1171856,N,ES,V,2013-09-03,,KHE,N,0,1
1171857,N,ES,H,2013-09-03,,KHE,N,0,1
1171858,N,ES,H,2013-09-03,,KHE,N,0,1
1171859,N,ES,V,2013-09-03,,KHE,N,0,1
1171860,N,ES,V,2013-09-03,,KHE,N,0,1
1171861,N,ES,V,2013-09-03,,KHE,N,0,1
1171862,N,ES,H,2013-09-03,,KHE,N,0,1
1171863,N,ES,V,2013-09-03,,KHE,N,0,1
1171864,N,ES,H,2013-09-03,,KHE,N,0,1
1171865,N,ES,H,2013-09-03,,KHE,N,0,1
1171866,N,ES,V,2013-09-03,,KHE,N,0,1
1171868,N,ES,V,2013-09-03,,KHE,N,0,1
1171869,N,ES,V,2013-09-03,,KHE,N,0,1
1171871,N,ES,V,2013-09-03,,KHE,N,0,1
1171873,N,ES,H,2013-09-03,,KAT,N,0,1
1171874,N,ES,V,2013-09-03,,KHE,N,0,1
1171875,N,ES,H,2013-09-03,,KHE,N,0,1
1171876,N,ES,V,2013-09-03,,KHE,N,0,1
1171901,N,ES,V,2013-09-03,,KHE,N,0,1
1171902,N,ES,V,2013-09-03,,KHE,N,0,1
1171903,N,ES,H,2013-09-03,,KHE,N,0,1
1171904,N,ES,V,2013-09-03,,KHE,N,0,1
1171905,N,ES,H,2013-09-03,,KHE,N,0,1
1171906,N,ES,H,2013-09-03,,KHE,N,0,1
1171907,N,ES,V,2013-09-03,,KHE,N,0,1
1171908,N,ES,V,2013-09-03,,KHE,N,0,1
1171909,N,ES,H,2013-09-03,,KHE,N,0,1
1171910,N,ES,H,2013-09-03,,KHE,N,0,1
1171911,N,ES,V,2013-09-03,,KHE,N,0,1
1171912,N,ES,V,2013-09-03,,KHE,N,0,1
1171913,N,ES,V,2013-09-03,,KHE,N,0,1
1171914,N,ES,V,2013-09-03,,KHE,N,0,1
1171915,N,ES,H,2013-09-03,,KHE,N,0,1
1171916,N,ES,V,2013-09-03,,KHE,N,0,1
1171917,N,ES,V,2013-09-03,,KHE,N,0,1
1171918,N,ES,H,2013-09-03,,KHE,N,0,1
1171919,N,ES,V,2013-09-03,,KHE,N,0,1
1171920,N,ES,H,2013-09-03,,KHE,N,0,1
1171921,N,ES,H,2013-09-03,,KHE,N,0,1
1171922,N,ES,V,2013-09-03,,KHE,N,0,1
1171923,N,ES,V,2013-09-03,,KHE,N,0,1
1171924,N,ES,V,2013-09-03,,KHE,N,0,1
1171925,N,ES,H,2013-09-03,,KHE,N,0,1
1171926,N,ES,H,2013-09-03,,KHE,N,0,1
1171927,N,ES,H,2013-09-03,,KHE,N,0,1
1171928,N,ES,H,2013-09-03,,KHE,N,0,1
1375586,N,ES,H,2015-01-12,,KHL,N,1,0
